Name,SMILES,Catalog ID,PlateID,Well,MW (desalted),ClogP,HBD,TPSA,RotBonds
,Cc1ccc2cc(C(=O)NCCN3CCS(=O)(=O)CC3)ccc2n1,Z1479097142,1186474-R-065,G04,347.432,1.234,1,79.370,4
,O=C(O)[C@@H](Cc1ccccc1)NC(=O)N1CCOCC1,Z1723945363,1186474-R-065,G05,278.304,1.442,2,78.870,4
,CC1Cc2cc(-c3ccc(CNC(=O)C4(N)CCOCC4)cc3)ccc2O1,Z2395125991,1186474-R-065,G06,366.453,2.269,2,73.580,4
,CC(C)c1ccc(Cl)c(S(=O)(=O)N(C)CCC(=O)O)c1,Z2066038097,1186474-R-065,G07,319.804,3.111,1,74.680,5
,CN(Cc1ccccc1N1CCOCC1)S(=O)(=O)c1ccnn1C,Z1693077829,1186474-R-065,G08,350.436,0.842,0,67.670,4
,CCC1CN(c2ccccc2)CCN1C(=O)c1ccc(=O)[nH]n1,Z1690429297,1186474-R-065,G09,312.366,0.560,1,65.010,3
,Cc1nnc(N(C)C(=O)C2CCCN2C(=O)Cc2ccccc2)s1,Z2205520096,1186474-R-065,G10,344.431,0.898,0,66.400,4
,Cc1cc(NC(=O)C2CC(=O)N(C3CN(C)C3)C2)nn1-c1ccccc1,Z2767826193,1186474-R-065,G11,353.418,2.550,1,70.470,4
,Cc1ccc(NC(=O)C2CCCN(c3ccncc3Cl)C2)nc1,Z1348352941,1186474-R-065,H02,330.812,3.222,1,58.120,3
,Cc1nn(C)c(C)c1C(C)C(=O)NC1CCN(C(C(=O)O)c2ccccc2)C1=O,Z1828897190,1186474-R-065,H03,398.456,0.920,2,104.530,6
,CCc1nnc([C@H]2CCCN(Cc3ccno3)[C@H]2C)o1,Z2388931080,1186474-R-065,H04,276.334,0.245,0,68.190,4
,Cc1c(NS(=O)(=O)c2cnn(C3CCOCC3)c2)cccc1C(=O)O,Z1493164435,1186474-R-065,H05,365.404,0.330,2,110.520,4
,CCn1cc(CNC(=O)N2CCC(c3c[nH]c4ccc(F)cc34)CC2)cn1,Z2127786202,1186474-R-065,H06,369.436,2.822,2,65.950,4
,COc1cc(Cl)c(S(=O)(=O)N2CCCCC2C(=O)O)cc1OC,Z1931660115,1186474-R-065,H07,363.814,2.493,1,93.140,4
,Cc1ncsc1CNC(=O)NC1(c2cccc(OC(F)(F)F)c2)CC1,Z2495651069,1186474-R-065,H08,371.377,3.053,2,63.250,6
,Cn1ccnc1C1CCN(C(=O)NC2CCCN(S(C)(=O)=O)C2)C1,Z1518101216,1186474-R-065,H09,355.456,-0.013,1,87.540,2
,COc1cc(Cl)ccc1C(=O)NC[C@H]1CCO[C@@H]1c1cn[nH]c1,Z2396470688,1186474-R-065,H10,335.785,1.321,2,76.240,5
,O=C(Cn1ccccc1=O)N[C@H]1CCOC[C@H]1Nc1ccncn1,Z2766218216,1186474-R-065,H11,329.354,-0.335,2,96.450,5
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(C(=O)COc2ccccc2C#N)C1,Z2394361611,1186474-R-066,A02,354.403,1.116,1,91.240,5
,Cc1c([C@@H]2[C@@H](C(=O)O)CC(=O)N2CCC2=CCCCC2)cnn1C,Z2397604396,1186474-R-066,A03,331.409,2.481,1,75.430,5
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1ccc(C#N)n1C)C2,Z2762365733,1186474-R-066,A04,316.355,-0.116,1,87.360,2
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(S(=O)(=O)c2ccco2)C1,Z2383198209,1186474-R-066,A05,325.383,0.704,1,88.430,3
,Cc1nc(-c2cc(NS(=O)(=O)CC3CCCO3)cc(C(F)(F)F)c2)n[nH]1,Z2755051557,1186474-R-066,A06,390.381,2.799,2,96.970,5
,NC1CCC(C(F)(F)F)N(C(=O)Cc2cccc(F)c2F)C1,Z2209881078,1186474-R-066,A07,322.274,2.192,1,46.330,3
,COc1cc(C(=O)NCC(CC(C)C)C(=O)O)sn1,Z2739893158,1186474-R-066,A08,286.347,1.869,2,88.520,7
,CCC1CC(CC(=O)Nc2ccccc2-c2ncc(C)o2)CCO1,Z2732434927,1186474-R-066,A09,328.405,1.642,1,64.360,5
,CC(C)c1ccc(C2CCCCN2C(=O)COC2CCNCC2)cc1,Z2378590614,1186474-R-066,A10,344.491,2.901,1,41.570,5
,CN(C)Cc1cc(OC2CCN(CCc3cccs3)C2)ccn1,Z1759933935,1186474-R-066,A11,331.476,2.656,0,28.600,7
,CC1=C(C(=O)NC[C@H]2C[C@H](c3nnc(C)[nH]3)C[C@H]2O)CCC(C)(C)C1,Z2763924182,1186474-R-066,B02,346.467,1.669,3,90.900,4
,CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)CC3CCCO3)cc2)s1,Z1981783981,1186474-R-066,B03,396.484,1.737,2,110.280,6
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)Cc1ccn[nH]1)C2,Z2766521455,1186474-R-066,B04,292.334,-0.313,2,87.320,3
,CNC(=O)CC1(O)CCCN(c2ncnc3c2ncn3CC2(CO)COC2)C1,Z2760975982,1186474-R-066,B05,390.437,-2.753,3,125.630,6
,O=C(COCC1CCCO1)Nc1ccns1,Z2732437105,1186474-R-066,B06,242.295,0.648,1,60.450,5
,CC(=O)NCc1cc(OC2CCN(CC3CCc4ccccc4C3)C2)ccn1,Z1759942850,1186474-R-066,B07,379.495,2.897,1,54.460,6
,CC(C)CCC(=O)N1CCC(Oc2ccc(C(=O)N(C)C)cn2)CC1,Z2732659582,1186474-R-066,B08,347.452,0.924,0,62.740,6
,O=C(NCc1noc(C2CC2)n1)N1CCC=C(c2ccccc2)C1,Z2043947863,1186474-R-066,B09,324.377,1.988,1,71.260,4
,Cn1c(=O)[nH]c2ccc(C(=O)NC(C(=O)O)C3CCCCC3)cc21,Z2656316595,1186474-R-066,B10,331.366,2.796,3,98.740,4
,CC(C)(C)c1nc(C(=O)NCc2nc(C(=O)O)co2)cs1,Z2739892820,1186474-R-066,B11,309.341,2.142,2,105.320,5
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(CCOc2cccc(C#N)c2)C1,Z2386810388,1186474-R-066,C02,340.419,2.022,1,74.170,6
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1ccc3c(c1)CCC=C3)C2,Z2762368916,1186474-R-066,C03,340.416,2.368,1,58.640,2
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)Cc1ccc(C#N)nc1)C2,Z2762362780,1186474-R-066,C04,328.366,-0.081,1,95.320,3
,O=C(O)C1(CN2CCC(Cc3ccccc3)CC2)CC1,Z2482824417,1186474-R-066,C05,273.370,1.256,1,40.540,5
,CN1C(=O)CC[C@H](CNc2nccnc2C#N)[C@H]1c1cnn(C)c1,Z2381353028,1186474-R-066,C06,325.368,-0.041,1,99.730,4
,COC(=O)CN1CCN(C(=O)CC(C)Cc2cccc(F)c2)CC1,Z1752285439,1186474-R-066,C07,336.401,2.893,0,49.850,7
,CN(C)Cc1cc(OC2CCN(CC(O)COc3ccccc3)C2)ccn1,Z1759933635,1186474-R-066,C08,371.473,2.110,1,58.060,9
,Cc1cc(-c2noc(CN3CCCCC(O)C3=O)n2)ccc1N1CCCC(C)C1,Z2389293145,1186474-R-066,C09,398.499,3.238,1,82.700,4
,O=C(Cc1ccoc1)N1CCCC(Cn2cnc3ccccc32)C1,Z1972677941,1186474-R-066,C10,323.389,2.701,0,51.270,4
,O=C(O)C1CC(=O)N(C2CCN(C(=O)NC[C@H]3CCCO3)CC2)C1,Z2482144975,1186474-R-066,C11,339.387,-0.128,2,99.180,4
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(Cc2noc(-c3ccccc3)n2)C1,Z2386811362,1186474-R-066,D02,353.418,1.592,1,80.070,5
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1cc(C)nc(NC)n1)C2,Z2762366858,1186474-R-066,D03,333.386,0.373,2,96.450,3
,NC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1cccc(N3CCCC3=O)c1)C2,Z2762345412,1186474-R-066,D04,357.404,0.643,1,92.940,3
,O=C1CCCN1CCC(=O)N1CCc2sccc2C1c1ccc(Cl)cc1,Z2646165978,1186474-R-066,D05,388.911,2.953,0,40.620,4
,CC(CC(=O)N1CCC(C)(N(C)C)CC1)Cc1cccc(F)c1,Z2732441198,1186474-R-066,D06,320.445,2.213,0,23.550,5
,COCCOc1ccc(NC(=O)[C@@H]2CCCCN2C)cc1Cl,Z2732679941,1186474-R-066,D07,326.818,2.937,1,50.800,6
,COCCOc1ccc(NC(=O)C2CSC2)cc1Cl,Z2732687064,1186474-R-066,D08,301.789,2.388,1,47.560,6
,CC(NC(=O)N1CCC=C(c2cn(C(C)C)nn2)CC1)c1ccnc(O)c1,Z2308293343,1186474-R-066,D09,370.449,1.317,2,96.170,4
,CN(C)Cc1cc(OC2CCN(Cc3c[nH]nn3)C2)ccn1,Z2381371220,1186474-R-066,D10,302.375,0.454,1,70.170,6
,CN(C)Cc1cc(OC2CCN(CC(O)CN3CCCC3=O)C2)ccn1,Z1759933922,1186474-R-066,D11,362.467,0.102,1,69.140,8
,Cc1cccc(C)c1C1CCCN1C(=O)NC1CCN(c2ccccn2)CC1,Z2600483722,1186474-R-066,E02,378.511,3.587,1,48.470,3
,CCOc1cc(C(=O)N2C[C@@H]3COCC[C@]3(C(=O)NC)C2)on1,Z2762365848,1186474-R-066,E03,323.344,0.446,1,93.900,4
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1cn3cccnc3n1)C2,Z2766519693,1186474-R-066,E04,329.354,-0.398,1,88.830,2
,CCN1CCN(CCNC(=O)c2ccoc2C(F)(F)F)CC1,Z2176755215,1186474-R-066,E05,319.323,0.097,1,48.720,6
,Cc1noc(C(=O)N2CCC(OCc3c(C)noc3C)C2)n1,Z2771125998,1186474-R-066,E06,306.317,-0.942,0,94.490,4
,CN(C)CC1CN(C(=O)c2ccc3[nH]c(C(F)F)nc3c2)C1,Z2640746854,1186474-R-066,E07,308.326,-0.062,1,52.230,4
,COCCOc1cccc(C(=O)N[C@H]2C[C@@H](O)C2)c1,Z2333540874,1186474-R-066,E08,265.305,1.158,2,67.790,6
,O=C(N[C@@H]1CCCC[C@H]1F)N[C@@H]1CCO[C@H]1c1ccnn1CC1CC1,Z2617937261,1186474-R-066,E09,350.431,2.079,2,68.180,5
,CC(=O)NCc1cc(OC2CCN(CCOc3cccc(C#N)c3)C2)ccn1,Z1759944384,1186474-R-066,E10,380.440,1.698,1,87.480,8
,Cc1noc(CN2CCCCC(NCc3cocn3)C2=O)n1,Z2383441531,1186474-R-066,E11,305.332,-0.856,1,97.290,5
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(S(=O)(=O)c2cccc(F)c2)C1,Z2383205421,1186474-R-066,F02,353.412,1.671,1,75.290,3
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1ncoc1C(F)(F)F)C2,Z2766626344,1186474-R-066,F03,347.290,0.124,1,84.670,3
,CC(c1ccc(S(N)(=O)=O)cc1)N(C)C(=O)NC(C)(C)C,Z68574193,1186474-R-066,F04,313.416,0.665,2,92.500,4
,CCC1CCCCCN1C(=O)c1cccc(N)c1,Z2392233999,1186474-R-066,F05,246.348,2.690,1,46.330,2
,NC1CCC(C(F)(F)F)N(C(=O)Cc2cc(F)ccc2F)C1,Z2209880895,1186474-R-066,F06,322.274,2.262,1,46.330,3
,CCOc1cc(C(=O)N2CCC(O)(C(F)(F)F)C2)ccc1OCC(=O)O,Z1444175077,1186474-R-066,F07,377.312,0.938,2,96.300,7
,Cc1cncc(-c2noc(C3(C(F)(F)F)CCN(c4ccccn4)C3)n2)c1,Z2608012174,1186474-R-066,F08,375.348,2.220,0,67.940,4
,COc1cccc(CNC(=O)N2CCCN3c4ccccc4CC3C2)n1,Z2182546771,1186474-R-066,F09,352.430,2.588,1,57.700,3
,CCS(=O)(=O)NCCN1CCC(Oc2ccnc(CNC(C)=O)c2)C1,Z1759940678,1186474-R-066,F10,370.467,0.066,2,100.630,8
,CC(=O)NCc1cc(OC2CCN(CC(=O)NCc3cccnc3)C2)ccn1,Z1759940155,1186474-R-066,F11,383.444,-0.404,2,96.450,8
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(Cc2nc(-c3ccccc3)no2)C1,Z2386813489,1186474-R-066,G02,353.418,1.592,1,80.070,5
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)Cc1ccc(C)o1)C2,Z2762370718,1186474-R-066,G03,306.357,1.263,1,71.780,3
,COc1ccnc(CN2C[C@H](OC)C[C@H]2c2nc(C)c(C)[nH]2)c1,Z2386809448,1186474-R-066,G04,316.398,1.065,1,63.270,5
,CC1CCCCCN1C(=O)c1cccc(N)c1,Z1197898353,1186474-R-066,G05,232.321,2.161,1,46.330,1
,Cc1cc(C(=O)NC(c2csc(C)n2)C(C)O)ns1,Z2732656145,1186474-R-066,G06,297.396,0.751,2,75.110,4
,O=C(c1ccccc1F)N1CCN(C2CCCC2O)CC1,Z1143004989,1186474-R-066,G07,292.349,1.730,1,43.780,2
,CCn1nc(C)c(CN2CCC(Oc3ccnc(CNC(C)=O)c3)C2)c1C,Z1757892031,1186474-R-066,G08,371.477,0.838,1,72.280,7
,CCOc1cc(C(=O)N2C3CCC2CC(O)C3)ccc1OCC(=O)O,Z1443971315,1186474-R-066,G09,349.378,-0.258,2,96.300,6
,C=C1CC1C(=O)NC(CC(C)C)C(=O)Nc1nccs1,Z2732690673,1186474-R-066,G10,293.385,2.032,2,71.090,6
,CC(=O)NCc1cc(OC2CCN(CC(=O)N3CCN(C)CC3)C2)ccn1,Z1759944460,1186474-R-066,G11,375.465,0.399,1,78.010,6
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(Cc2nc(C(C)(C)C)no2)C1,Z2386813710,1186474-R-066,H02,333.429,1.090,1,80.070,5
,COCc1ccc(CN2C[C@H](OC)C[C@H]2c2nc(C)c(C)[nH]2)cc1,Z2384435360,1186474-R-066,H03,329.437,1.940,1,50.380,6
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(CCS(=O)(=O)N(C)C)C1,Z2386802721,1186474-R-066,H04,330.446,0.141,1,78.530,5
,CO[C@@H]1C[C@@H](c2nc(C)c(C)[nH]2)N(C(=O)CCc2ccccn2)C1,Z2394348020,1186474-R-066,H05,328.409,-0.227,1,71.110,5
,NC1CCC(C(F)(F)F)N(C(=O)Cc2ccc(F)cc2F)C1,Z2209881043,1186474-R-066,H06,322.274,2.262,1,46.330,3
,CCCn1nnnc1CN1CCC(Oc2ccnc(CNC(C)=O)c2)C1,Z1759941625,1186474-R-066,H07,359.426,0.165,1,98.060,8
,COc1cccc(OC)c1CC(=O)N1C(C(=O)O)CC2CCCCC21,Z1603205122,1186474-R-066,H08,347.406,3.082,1,76.070,5
,COCCOc1ccc(NC(=O)[C@H]2CCCN2C)cc1Cl,Z2732694170,1186474-R-066,H09,312.792,2.378,1,50.800,6
,CC(=O)NCc1cc(OC2CCN(CCOc3ccccc3C#N)C2)ccn1,Z1759942648,1186474-R-066,H10,380.440,1.698,1,87.480,8
,Cc1c([C@@H]2[C@@H](C(=O)N3CCC4(CC3)CC4(F)F)CC(=O)N2C2CC2)cnn1C,Z2642273370,1186474-R-066,H11,392.443,1.319,0,58.440,3
,O=C(c1cnc2sccn2c1=O)N1CCCc2ccccc2CC1,Z2297808163,1186474-R-067,A02,339.411,1.574,0,52.980,1
,CC(C)(CNC(=O)N[C@@H]1C[C@H]1c1ccccc1)C1=CCOCC1,Z3103862018,1186474-R-067,A03,314.422,2.888,2,50.360,5
,CCN(CC)S(=O)(=O)CC(=O)N1CCOC(C(=O)O)C1,Z1445267805,1186474-R-067,A04,308.351,0.184,1,104.220,5
,Cc1cccc(F)c1S(=O)(=O)NCC(C(=O)O)C(C)C,Z1738646219,1186474-R-067,A05,303.350,2.948,2,83.470,5
,CC(NC(=O)C1CCN(C(=O)c2ccoc2)CC1)C(=O)NCc1ccccc1,Z809132788,1186474-R-067,A06,383.441,0.198,2,91.650,6
,Cc1ccc(-n2cnnc2)c(C(=O)N2CCCC(C(C)C)CC2)c1,Z1791228687,1186474-R-067,A07,326.436,3.211,0,51.020,3
,Cc1nccc(NC2CCN(c3ccc(Cl)cc3)C2)n1,Z1601636399,1186474-R-067,A08,288.775,3.594,1,41.050,3
,Cc1ccncc1C(=O)N[C@H]1CCO[C@H]1c1ncn[nH]1,Z2765640823,1186474-R-067,A09,273.291,-0.576,2,92.790,3
,COC(C)C(=O)Nc1sc2c(c1C(=O)c1cccs1)CCCC2,Z735713066,1186474-R-067,A10,349.468,4.233,1,55.400,5
,CCN1CCN(C2CCN(C(=O)c3cccc(OCC(=O)O)c3)CC2)C1=O,Z2596724630,1186474-R-067,A11,375.419,0.194,1,90.390,6
,Cc1nc(-c2ccccc2NC(=O)N2CCC(CC(=O)N(C)C)CC2)no1,Z1637582593,1186474-R-067,B02,371.434,0.324,1,91.570,4
,COCCn1nnnc1NC(=O)c1ccnc(C)c1,Z3001146875,1186474-R-067,B03,262.268,0.370,1,94.820,5
,CCc1ccc2occ(C(=O)NCC(CO)Cc3cccnc3)c2c1,Z2233050795,1186474-R-067,B04,338.400,2.530,2,75.360,7
,Cc1cc(CC(=O)N2CCCCC2C(=O)N2CCOCC2)no1,Z1204158842,1186474-R-067,B05,321.372,0.441,0,75.880,3
,O=C(O)C1CC(NS(=O)(=O)c2ccccc2C(F)(F)F)C1,Z2581731846,1186474-R-067,B06,323.288,2.357,2,83.470,4
,CC(C)(C)c1nc(CN2CCC(C3CCCCCN3C(=O)c3ccccc3)CC2)no1,Z1165352516,1186474-R-067,B07,424.579,3.672,0,62.470,5
,CC(C)(C)C(=O)N1CCCC(C(=O)NC(C(=O)O)c2ccc(Cl)c(F)c2)C1,Z1603735133,1186474-R-067,B08,398.856,2.827,2,86.710,5
,CCN(C(=O)C1CCC(=O)N(c2cnn(C)c2)C1)c1cccnc1,Z2952356685,1186474-R-067,B09,327.381,0.448,0,71.330,4
,CNC(=O)[C@]12CCOC[C@H]1CN(C(=O)c1occ3c1CCC3)C2,Z2762366927,1186474-R-067,B10,318.368,1.289,1,71.780,2
,COc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC(C(=O)O)CC2)cc1,Z1445492057,1186474-R-067,B11,382.410,1.312,2,95.940,5
,COc1ncccc1C(=O)N1CCOc2ccccc2C1CO,Z2963774031,1186474-R-067,C02,314.336,1.890,1,71.890,3
,Cn1cncc1CNC(=O)N1CCC[C@H]1COc1ccc(F)cc1,Z2973885212,1186474-R-067,C03,332.373,2.133,1,59.390,5
,CCc1[nH]ccc1C(=O)N[C@@H]1CCC(=O)N[C@H]1c1ccnn1C,Z2085179608,1186474-R-067,C04,315.370,-0.648,3,91.810,4
,CCS(=O)(=O)C1CCN(C(=O)NCC(C)(C)c2cccs2)CC1,Z1884346382,1186474-R-067,C05,358.519,0.710,1,66.480,5
,Cc1csc(CNC(=O)N2CCC(CS(N)(=O)=O)CC2)n1,Z1999559386,1186474-R-067,C06,332.442,-0.886,2,105.390,4
,CCC1CN(C(=O)Nc2cnn(CC3CCCO3)c2)CC1O,Z1534138444,1186474-R-067,C07,308.376,0.197,2,79.620,4
,O=C(Cc1ccccc1)N1CCN(C(=O)Nc2ccc(C3CC3)nn2)CC1,Z1479059526,1186474-R-067,C08,365.429,2.123,1,78.430,4
,Cc1nocc1C(=O)N1CCC([C@@H]2CC[C@H](C(N)=O)O2)CC1,Z2766490575,1186474-R-067,C09,307.345,-0.952,1,98.660,3
,COCc1n[nH]c([C@H]2CN(C(=O)CCn3cc(C)cn3)C[C@@H]2C2CC2)n1,Z2766500677,1186474-R-067,C10,358.438,0.047,1,88.930,7
,CN1CCO[C@@H](CNC(=O)c2cnc3[nH]ccc3c2)[C@@H]1c1cncn1C,Z2382760354,1186474-R-067,C11,354.406,0.323,2,88.070,4
,COCc1n[nH]c([C@H]2CN(C(=O)CCn3cccn3)C[C@@H]2C2CC2)n1,Z2766499473,1186474-R-067,D02,344.411,-0.222,1,88.930,7
,CN1CCN(C(=O)c2cc(N3CCNC3=O)ccc2F)CCC1=O,Z2646323332,1186474-R-067,D03,334.345,0.234,1,72.960,2
,COCC1(CNc2ccc(Cl)cc2C#N)CCNCC1,Z2030994274,1186474-R-067,D04,293.792,2.644,2,57.080,5
,COc1cc(C)ccc1CNC(=O)N1CCC(c2nc(C)no2)CC1,Z1408433042,1186474-R-067,D05,344.408,1.686,1,80.490,4
,Cn1cnc(C(=O)N[C@H](Cc2ccccc2)C(=O)O)c1,Z1947327818,1186474-R-067,D06,273.287,1.321,2,84.220,5
,COc1ccccc1Cn1cnc2cc(C(=O)N3CCC(F)(CO)C3)ccc21,Z2638797941,1186474-R-067,D07,383.416,1.345,1,67.590,5
,Cc1cc(OCC(=O)O)ccc1NC(=O)c1ccc(C(C)C)cn1,Z2595570477,1186474-R-067,D08,328.362,2.785,2,88.520,6
,O=C(NCC(CO)c1cccnc1)c1c(Cl)cccc1Cl,Z2200857242,1186474-R-067,D09,325.190,0.601,2,62.220,5
,CN(C(=O)C1CCC(=O)N(c2cnn(C)c2)C1)c1ccccc1,Z2945518612,1186474-R-067,D10,312.366,1.416,0,58.440,3
,Cc1cc(C(=O)N2CCC([C@@H]3CC[C@H](C(N)=O)O3)CC2)no1,Z2766380969,1186474-R-067,D11,307.345,-0.952,1,98.660,3
,Cc1ncsc1CNC(=O)N1CCC[C@H]1COc1ccc(F)cc1,Z2970191439,1186474-R-067,E02,349.423,3.081,1,54.460,5
,CCn1ccnc1CN1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,Z1177078100,1186474-R-067,E03,347.842,2.479,1,53.400,4
,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)c2cc(C3CCCCC3)n[nH]2)o1,Z1753996212,1186474-R-067,E04,359.423,0.592,2,108.140,4
,COCC1CCCN(C(=O)NCC2(c3ccc(F)cc3)CCOCC2)C1,Z1196584030,1186474-R-067,E05,364.454,1.901,1,50.800,5
,Cc1cc(NC(=O)c2cc(Cl)ccc2F)ccc1C(=O)O,Z877701998,1186474-R-067,E06,307.704,3.428,2,66.400,3
,CCc1noc(COCC(=O)N2CCOC3(CCN(C)CC3)C2)n1,Z2960602663,1186474-R-067,E07,338.402,-0.638,0,80.930,5
,COc1cccc(C2CN(C(=O)c3ccc(C(=O)O)cc3F)CCO2)c1,Z2272807801,1186474-R-067,E08,359.348,2.442,1,76.070,4
,CCc1nnc([C@H]2CCCN(C(=O)CCc3c(C)n[nH]c3C)[C@H]2C)o1,Z2397354881,1186474-R-067,E09,345.439,-0.518,1,87.910,5
,CCn1nc(C(=O)Nc2ccc(OCC(=O)O)cc2C)ccc1=O,Z1445128094,1186474-R-067,E10,331.323,0.026,2,108.300,6
,CCn1ccc(CC(=O)N2C[C@H](c3nc(COC)n[nH]3)[C@@H](C3CC3)C2)n1,Z2766507017,1186474-R-067,E11,358.438,-0.090,1,88.930,7
,CCn1ccnc1CN1CCCN(C(=O)Nc2csc(C)c2)CC1,Z2953122628,1186474-R-067,F02,347.478,1.671,1,53.400,4
,Cc1nn(C)c(C)c1[C@H]1OCC[C@@H]1CNC(=O)Cn1ncn(C)c1=O,Z2381780951,1186474-R-067,F03,348.400,-0.536,1,92.060,5
,Cc1nc(CC2CCCN(C(=O)c3c(O)cccc3F)C2)no1,Z1724383788,1186474-R-067,F04,319.331,1.271,1,79.460,3
,O=C(c1ccccc1)N1CCC(C(=O)N2CCCC2CO)CC1,Z1747838065,1186474-R-067,F05,316.395,-0.364,1,60.850,3
,Cc1cc(C(=O)NCc2cccc(C(=O)O)c2)c(C)s1,Z600505324,1186474-R-067,F06,289.350,3.068,2,66.400,4
,Cc1cc2ncc(C(=O)N(CCC(=O)O)CC3CCCO3)c(C)n2n1,Z1444601379,1186474-R-067,F07,346.381,1.033,1,97.030,6
,O=C(N[C@H]1CCO[C@H]1c1ncn[nH]1)c1ccc(F)c(Cl)c1F,Z2765643752,1186474-R-067,F08,328.702,0.904,2,79.900,3
,CO[C@H]1C[C@@H](Cn2ccc(N)n2)N(C(=O)c2ccncc2F)C1,Z2762372500,1186474-R-067,F09,319.334,-0.539,1,86.270,4
,COc1ccccc1N1CCC(NC(=O)NCC(OC)C(C)C)C1,Z1401068818,1186474-R-067,F10,335.441,2.986,2,62.830,7
,COC(CNC(=O)N1CCC(NC(=O)c2ccccc2C)CC1)C(C)(C)C,Z1310945345,1186474-R-067,F11,375.505,2.173,2,70.670,6
,O=C(c1cnc2sccn2c1=O)N1CCC2(CCc3ccccc3O2)CC1,Z2647482888,1186474-R-067,G02,381.448,1.188,0,62.210,1
,Cc1ccn(C)c1C(=O)NC[C@@H]1CC(=O)N(C2CC2)[C@H]1c1cccnc1,Z2061815525,1186474-R-067,G03,352.430,0.166,1,67.230,5
,CCOc1cccc(N2CCN(c3nc(C)cnc3C)CC2)n1,Z1687490120,1186474-R-067,G04,313.397,3.277,0,54.380,4
,COc1c(C)cc(S(=O)(=O)N2[C@@H](C)CC[C@H]2C(=O)O)cc1C,Z2475401848,1186474-R-067,G05,327.396,3.309,1,83.910,3
,Cn1nnc2cc(C(=O)N3CCN(CCc4ccncc4)CC3)ccc21,Z2802509211,1186474-R-067,G06,350.418,1.079,0,67.150,4
,O=C1NCCCCC1NC(=O)N1CCCC1c1ccc2c(c1)OCCO2,Z505854412,1186474-R-067,G07,359.420,2.377,2,79.900,2
,Cc1nc(C2CN(C(=O)NC3CCc4[nH]ncc4C3)CCO2)no1,Z1632347628,1186474-R-067,G08,332.358,-0.894,2,109.170,2
,Cc1nc2ccc(C(=O)N(C)CC(=O)N3CCC(C(=O)O)CC3)cc2nc1C,Z1445209482,1186474-R-067,G09,384.429,0.289,1,103.700,4
,CN1CCO[C@@H](CNC(=O)Cn2cc(Cl)cn2)[C@@H]1c1cncn1C,Z2382395710,1186474-R-067,G10,352.819,0.062,1,77.210,5
,COCCN1CCOc2ccccc2C1C(=O)O,Z2996682025,1186474-R-067,G11,251.278,0.270,1,59.000,4
,Cc1nc(-c2ccccc2NC(=O)N2CCC(CN(C)C)C2)no1,Z1230312241,1186474-R-067,H02,329.397,0.585,1,74.500,4
,CC1CCCN(C(=O)c2cccc(OCC3CCCO3)c2)C1CN,Z2242911129,1186474-R-067,H03,332.437,2.539,1,64.790,5
,O=C(CCc1ccccc1O)N1CCC(C(=O)N2CCCCC2)CC1,Z236621860,1186474-R-067,H04,344.448,0.019,1,60.850,4
,NC(=O)NC(=O)CCNC(=O)C1CCCCN1C(=O)c1ccco1,Z1375277454,1186474-R-067,H05,336.343,-0.182,3,134.740,5
,CC(C)OCC(=O)NC1CCCCN(CC(=O)O)C1=O,Z2898115899,1186474-R-067,H06,286.324,0.914,2,95.940,6
,Cc1nc(CNC(=O)N2CC3(CCC3)C2C2CCOCC2)no1,Z2413382461,1186474-R-067,H07,320.387,-0.004,1,80.490,3
,Cc1ccc(C)c(CC(=O)N2CCOCC2CC(=O)O)c1,Z1404668358,1186474-R-067,H08,291.342,2.208,1,66.840,4
,Cc1cc(C(=O)N(CCC(=O)O)CC2CCCO2)ncn1,Z1603388564,1186474-R-067,H09,293.318,0.046,1,92.620,6
,CO[C@@H]1C[C@H](c2nnc(C)o2)N(C(=O)c2cc(Cl)sc2Cl)C1,Z1753977072,1186474-R-067,H10,362.232,1.187,0,68.460,3
,O=C1CC2(CCN(C(=O)C3NCCOc4ccccc43)CC2)CN1,Z3101661772,1186474-R-067,H11,329.394,-0.189,2,70.670,1
